Aug 27 19:27:43,0,255,Right now 0 clients are connected.
Aug 27 19:28:05,0,255,Right now 1 clients are connected.
Aug 27 19:33:47,0,255,Right now 0 clients are connected.
Aug 27 19:34:06,0,255,Right now 1 clients are connected.
Aug 27 19:34:28,0,255,Right now 0 clients are connected.
Aug 27 19:34:47,0,255,Right now 1 clients are connected.
Aug 27 19:45:06,0,255,Right now 0 clients are connected.
Aug 27 19:46:12,0,255,Right now 1 clients are connected.
Aug 27 19:50:03,0,255,Right now 0 clients are connected.
Aug 27 19:50:51,0,255,Right now 1 clients are connected.
Aug 27 19:52:48,0,255,Right now 0 clients are connected.
Aug 27 19:53:06,0,255,Right now 1 clients are connected.
Aug 27 19:59:21,0,255,Right now 0 clients are connected.
Aug 27 20:32:23,0,255,Right now 1 clients are connected.
Aug 27 20:41:23,0,255,Right now 0 clients are connected.
Aug 27 20:41:50,0,255,Right now 1 clients are connected.
Aug 27 22:27:16,2,4,"Could a public station please be made near glasgow? See sign at 59,362"
Aug 27 22:34:47,0,255,Right now 0 clients are connected.
Aug 27 22:48:01,0,255,Right now 1 clients are connected.
Aug 27 22:59:39,0,255,Right now 0 clients are connected.
